size,data_type,algorithm,threshold,iteration,time_µs
86900,random,merge_hybrid,5,1,14785
86900,random,merge_hybrid,5,2,14056
86900,random,merge_hybrid,5,3,13856
86900,random,merge_hybrid,5,4,13929
86900,random,merge_hybrid,10,0,13461
86900,random,merge_hybrid,10,1,14337
86900,random,merge_hybrid,10,2,13627
86900,random,merge_hybrid,10,3,15831
86900,random,merge_hybrid,10,4,13974
86900,random,merge_hybrid,15,0,13367
86900,random,merge_hybrid,15,1,13314
86900,random,merge_hybrid,15,2,13303
86900,random,merge_hybrid,15,3,13088
86900,random,merge_hybrid,15,4,13194
86900,random,merge_hybrid,20,0,13151
86900,random,merge_hybrid,20,1,15428
86900,random,merge_hybrid,20,2,13506
86900,random,merge_hybrid,20,3,13622
86900,random,merge_hybrid,20,4,13720
86900,random,merge_hybrid,30,0,14591
86900,random,merge_hybrid,30,1,14058
86900,random,merge_hybrid,30,2,13115
86900,random,merge_hybrid,30,3,13229
86900,random,merge_hybrid,30,4,13174
86900,random,merge_hybrid,50,0,13638
86900,random,merge_hybrid,50,1,13879
86900,random,merge_hybrid,50,2,14038
86900,random,merge_hybrid,50,3,14004
86900,random,merge_hybrid,50,4,13813
86900,reversed,merge_std,0,0,10725
86900,reversed,merge_std,0,1,8845
86900,reversed,merge_std,0,2,8559
86900,reversed,merge_std,0,3,8859
86900,reversed,merge_std,0,4,8729
86900,reversed,merge_hybrid,5,0,7295
86900,reversed,merge_hybrid,5,1,7223
86900,reversed,merge_hybrid,5,2,9080
86900,reversed,merge_hybrid,5,3,7435
86900,reversed,merge_hybrid,5,4,7324
86900,reversed,merge_hybrid,10,0,6942
86900,reversed,merge_hybrid,10,1,7040
86900,reversed,merge_hybrid,10,2,7047
86900,reversed,merge_hybrid,10,3,7075
86900,reversed,merge_hybrid,10,4,7056
86900,reversed,merge_hybrid,15,0,6801
86900,reversed,merge_hybrid,15,1,6726
86900,reversed,merge_hybrid,15,2,6732
86900,reversed,merge_hybrid,15,3,6801
86900,reversed,merge_hybrid,15,4,6772
86900,reversed,merge_hybrid,20,0,9170
86900,reversed,merge_hybrid,20,1,6645
86900,reversed,merge_hybrid,20,2,7098
86900,reversed,merge_hybrid,20,3,6608
86900,reversed,merge_hybrid,20,4,6690
86900,reversed,merge_hybrid,30,0,7153
86900,reversed,merge_hybrid,30,1,7121
86900,reversed,merge_hybrid,30,2,7250
86900,reversed,merge_hybrid,30,3,7165
86900,reversed,merge_hybrid,30,4,7258
86900,reversed,merge_hybrid,50,0,9365
86900,reversed,merge_hybrid,50,1,9208
86900,reversed,merge_hybrid,50,2,10795
86900,reversed,merge_hybrid,50,3,8844
86900,reversed,merge_hybrid,50,4,8616
86900,nearly_sorted,merge_std,0,0,9286
86900,nearly_sorted,merge_std,0,1,8380
86900,nearly_sorted,merge_std,0,2,8552
86900,nearly_sorted,merge_std,0,3,8356
86900,nearly_sorted,merge_std,0,4,8586
86900,nearly_sorted,merge_hybrid,5,0,7233
86900,nearly_sorted,merge_hybrid,5,1,8717
86900,nearly_sorted,merge_hybrid,5,2,7025
86900,nearly_sorted,merge_hybrid,5,3,7397
86900,nearly_sorted,merge_hybrid,5,4,7581
86900,nearly_sorted,merge_hybrid,10,0,6952
86900,nearly_sorted,merge_hybrid,10,1,6949
86900,nearly_sorted,merge_hybrid,10,2,7830
86900,nearly_sorted,merge_hybrid,10,3,7070
86900,nearly_sorted,merge_hybrid,10,4,6822
86900,nearly_sorted,merge_hybrid,15,0,6442
86900,nearly_sorted,merge_hybrid,15,1,6600
86900,nearly_sorted,merge_hybrid,15,2,6622
86900,nearly_sorted,merge_hybrid,15,3,6536
86900,nearly_sorted,merge_hybrid,15,4,6434
86900,nearly_sorted,merge_hybrid,20,0,6457
86900,nearly_sorted,merge_hybrid,20,1,6451
86900,nearly_sorted,merge_hybrid,20,2,7984
86900,nearly_sorted,merge_hybrid,20,3,6197
86900,nearly_sorted,merge_hybrid,20,4,7343
86900,nearly_sorted,merge_hybrid,30,0,5677
86900,nearly_sorted,merge_hybrid,30,1,5670
86900,nearly_sorted,merge_hybrid,30,2,5741
86900,nearly_sorted,merge_hybrid,30,3,5727
86900,nearly_sorted,merge_hybrid,30,4,6015
86900,nearly_sorted,merge_hybrid,50,0,5296
86900,nearly_sorted,merge_hybrid,50,1,5227
86900,nearly_sorted,merge_hybrid,50,2,7200
86900,nearly_sorted,merge_hybrid,50,3,5246
86900,nearly_sorted,merge_hybrid,50,4,5390
87000,random,merge_std,0,0,14658
87000,random,merge_std,0,1,14229
87000,random,merge_std,0,2,14327
87000,random,merge_std,0,3,15194
87000,random,merge_std,0,4,14387
87000,random,merge_hybrid,5,0,14700
87000,random,merge_hybrid,5,1,14290
87000,random,merge_hybrid,5,2,13344
87000,random,merge_hybrid,5,3,13292
87000,random,merge_hybrid,5,4,13574
87000,random,merge_hybrid,10,0,12531
87000,random,merge_hybrid,10,1,13561
87000,random,merge_hybrid,10,2,12812
87000,random,merge_hybrid,10,3,12989
87000,random,merge_hybrid,10,4,12944
87000,random,merge_hybrid,15,0,13114
87000,random,merge_hybrid,15,1,12727
87000,random,merge_hybrid,15,2,12719
87000,random,merge_hybrid,15,3,12601
87000,random,merge_hybrid,15,4,13084
87000,random,merge_hybrid,20,0,12682
87000,random,merge_hybrid,20,1,13718
87000,random,merge_hybrid,20,2,12052
87000,random,merge_hybrid,20,3,12193
87000,random,merge_hybrid,20,4,12350
87000,random,merge_hybrid,30,0,12104
87000,random,merge_hybrid,30,1,12219
87000,random,merge_hybrid,30,2,12193
87000,random,merge_hybrid,30,3,12264
87000,random,merge_hybrid,30,4,13618
87000,random,merge_hybrid,50,0,12761
87000,random,merge_hybrid,50,1,12384
87000,random,merge_hybrid,50,2,12751
87000,random,merge_hybrid,50,3,15253
87000,random,merge_hybrid,50,4,14801
87000,reversed,merge_std,0,0,7788
87000,reversed,merge_std,0,1,8184
87000,reversed,merge_std,0,2,8133
87000,reversed,merge_std,0,3,8348
87000,reversed,merge_std,0,4,8049
87000,reversed,merge_hybrid,5,0,6552
87000,reversed,merge_hybrid,5,1,6763
87000,reversed,merge_hybrid,5,2,6583
87000,reversed,merge_hybrid,5,3,6552
87000,reversed,merge_hybrid,5,4,6501
87000,reversed,merge_hybrid,10,0,7922
87000,reversed,merge_hybrid,10,1,6587
87000,reversed,merge_hybrid,10,2,6511
87000,reversed,merge_hybrid,10,3,6439
87000,reversed,merge_hybrid,10,4,6518
87000,reversed,merge_hybrid,15,0,6226
87000,reversed,merge_hybrid,15,1,6229
87000,reversed,merge_hybrid,15,2,6162
87000,reversed,merge_hybrid,15,3,6059
87000,reversed,merge_hybrid,15,4,6180
87000,reversed,merge_hybrid,20,0,6112
87000,reversed,merge_hybrid,20,1,6562
87000,reversed,merge_hybrid,20,2,6986
87000,reversed,merge_hybrid,20,3,5964
87000,reversed,merge_hybrid,20,4,6094
87000,reversed,merge_hybrid,30,0,6586
87000,reversed,merge_hybrid,30,1,6687
87000,reversed,merge_hybrid,30,2,8096
87000,reversed,merge_hybrid,30,3,6394
87000,reversed,merge_hybrid,30,4,6379
87000,reversed,merge_hybrid,50,0,8151
87000,reversed,merge_hybrid,50,1,8126
87000,reversed,merge_hybrid,50,2,8121
87000,reversed,merge_hybrid,50,3,8304
87000,reversed,merge_hybrid,50,4,8804
87000,nearly_sorted,merge_std,0,0,9786
87000,nearly_sorted,merge_std,0,1,8445
87000,nearly_sorted,merge_std,0,2,8441
87000,nearly_sorted,merge_std,0,3,8654
87000,nearly_sorted,merge_std,0,4,8832
87000,nearly_sorted,merge_hybrid,5,0,7518
87000,nearly_sorted,merge_hybrid,5,1,7312
87000,nearly_sorted,merge_hybrid,5,2,7371
87000,nearly_sorted,merge_hybrid,5,3,7305
87000,nearly_sorted,merge_hybrid,5,4,7386
87000,nearly_sorted,merge_hybrid,10,0,6876
87000,nearly_sorted,merge_hybrid,10,1,7007
87000,nearly_sorted,merge_hybrid,10,2,6865
87000,nearly_sorted,merge_hybrid,10,3,6850
87000,nearly_sorted,merge_hybrid,10,4,6848
87000,nearly_sorted,merge_hybrid,15,0,6458
87000,nearly_sorted,merge_hybrid,15,1,6500
87000,nearly_sorted,merge_hybrid,15,2,6475
87000,nearly_sorted,merge_hybrid,15,3,6449
87000,nearly_sorted,merge_hybrid,15,4,6443
87000,nearly_sorted,merge_hybrid,20,0,6567
87000,nearly_sorted,merge_hybrid,20,1,7926
87000,nearly_sorted,merge_hybrid,20,2,6908
87000,nearly_sorted,merge_hybrid,20,3,6741
87000,nearly_sorted,merge_hybrid,20,4,7005
87000,nearly_sorted,merge_hybrid,30,0,6319
87000,nearly_sorted,merge_hybrid,30,1,6147
87000,nearly_sorted,merge_hybrid,30,2,5762
87000,nearly_sorted,merge_hybrid,30,3,6002
87000,nearly_sorted,merge_hybrid,30,4,5897
87000,nearly_sorted,merge_hybrid,50,0,5493
87000,nearly_sorted,merge_hybrid,50,1,5505
87000,nearly_sorted,merge_hybrid,50,2,5653
87000,nearly_sorted,merge_hybrid,50,3,5635
87000,nearly_sorted,merge_hybrid,50,4,5488
87100,random,merge_std,0,0,17913
87100,random,merge_std,0,1,16449
87100,random,merge_std,0,2,14797
87100,random,merge_std,0,3,15965
87100,random,merge_std,0,4,14869
87100,random,merge_hybrid,5,0,14555
87100,random,merge_hybrid,5,1,14022
87100,random,merge_hybrid,5,2,14077
87100,random,merge_hybrid,5,3,13392
87100,random,merge_hybrid,5,4,13138
87100,random,merge_hybrid,10,0,13140
87100,random,merge_hybrid,10,1,14278
87100,random,merge_hybrid,10,2,12409
87100,random,merge_hybrid,10,3,12496
87100,random,merge_hybrid,10,4,12417
87100,random,merge_hybrid,15,0,13612
87100,random,merge_hybrid,15,1,13976
87100,random,merge_hybrid,15,2,12241
87100,random,merge_hybrid,15,3,12380
87100,random,merge_hybrid,15,4,12616
87100,random,merge_hybrid,20,0,12633
87100,random,merge_hybrid,20,1,12641
87100,random,merge_hybrid,20,2,12721
87100,random,merge_hybrid,20,3,12856
87100,random,merge_hybrid,20,4,13305
87100,random,merge_hybrid,30,0,13105
87100,random,merge_hybrid,30,1,13332
87100,random,merge_hybrid,30,2,12660
87100,random,merge_hybrid,30,3,11884
87100,random,merge_hybrid,30,4,12429
87100,random,merge_hybrid,50,0,12783
87100,random,merge_hybrid,50,1,13093
87100,random,merge_hybrid,50,2,12973
87100,random,merge_hybrid,50,3,13063
87100,random,merge_hybrid,50,4,12885
87100,reversed,merge_std,0,0,8475
87100,reversed,merge_std,0,1,9577
87100,reversed,merge_std,0,2,7906
87100,reversed,merge_std,0,3,8242
87100,reversed,merge_std,0,4,9600
87100,reversed,merge_hybrid,5,0,6557
87100,reversed,merge_hybrid,5,1,8104
87100,reversed,merge_hybrid,5,2,6490
87100,reversed,merge_hybrid,5,3,6513
87100,reversed,merge_hybrid,5,4,6614
87100,reversed,merge_hybrid,10,0,6355
87100,reversed,merge_hybrid,10,1,6482
87100,reversed,merge_hybrid,10,2,6477
87100,reversed,merge_hybrid,10,3,6469
87100,reversed,merge_hybrid,10,4,6472
87100,reversed,merge_hybrid,15,0,6229
87100,reversed,merge_hybrid,15,1,6102
87100,reversed,merge_hybrid,15,2,6769
87100,reversed,merge_hybrid,15,3,6418
87100,reversed,merge_hybrid,15,4,7355
87100,reversed,merge_hybrid,20,0,5959
87100,reversed,merge_hybrid,20,1,6065
87100,reversed,merge_hybrid,20,2,5955
87100,reversed,merge_hybrid,20,3,6000
87100,reversed,merge_hybrid,20,4,6056
87100,reversed,merge_hybrid,30,0,6604
87100,reversed,merge_hybrid,30,1,6575
87100,reversed,merge_hybrid,30,2,7675
87100,reversed,merge_hybrid,30,3,6519
87100,reversed,merge_hybrid,30,4,6419
87100,reversed,merge_hybrid,50,0,8351
87100,reversed,merge_hybrid,50,1,8391
87100,reversed,merge_hybrid,50,2,8427
87100,reversed,merge_hybrid,50,3,8386
87100,reversed,merge_hybrid,50,4,8745
87100,nearly_sorted,merge_std,0,0,9507
87100,nearly_sorted,merge_std,0,1,8256
87100,nearly_sorted,merge_std,0,2,8472
87100,nearly_sorted,merge_std,0,3,8335
87100,nearly_sorted,merge_std,0,4,8501
87100,nearly_sorted,merge_hybrid,5,0,9815
87100,nearly_sorted,merge_hybrid,5,1,7229
87100,nearly_sorted,merge_hybrid,5,2,7112
87100,nearly_sorted,merge_hybrid,5,3,7208
87100,nearly_sorted,merge_hybrid,5,4,7241
87100,nearly_sorted,merge_hybrid,10,0,6902
87100,nearly_sorted,merge_hybrid,10,1,7254
87100,nearly_sorted,merge_hybrid,10,2,7917
87100,nearly_sorted,merge_hybrid,10,3,7144
87100,nearly_sorted,merge_hybrid,10,4,6842
87100,nearly_sorted,merge_hybrid,15,0,6499
87100,nearly_sorted,merge_hybrid,15,1,6789
87100,nearly_sorted,merge_hybrid,15,2,7750
87100,nearly_sorted,merge_hybrid,15,3,6840
87100,nearly_sorted,merge_hybrid,15,4,8730
87100,nearly_sorted,merge_hybrid,20,0,6540
87100,nearly_sorted,merge_hybrid,20,1,6570
87100,nearly_sorted,merge_hybrid,20,2,6498
87100,nearly_sorted,merge_hybrid,20,3,6603
87100,nearly_sorted,merge_hybrid,20,4,6466
87100,nearly_sorted,merge_hybrid,30,0,5887
87100,nearly_sorted,merge_hybrid,30,1,5911
87100,nearly_sorted,merge_hybrid,30,2,5732
87100,nearly_sorted,merge_hybrid,30,3,5792
87100,nearly_sorted,merge_hybrid,30,4,5711
87100,nearly_sorted,merge_hybrid,50,0,5366
87100,nearly_sorted,merge_hybrid,50,1,5503
87100,nearly_sorted,merge_hybrid,50,2,5424
87100,nearly_sorted,merge_hybrid,50,3,5597
87100,nearly_sorted,merge_hybrid,50,4,5758
87200,random,merge_std,0,0,15554
87200,random,merge_std,0,1,14372
87200,random,merge_std,0,2,14440
87200,random,merge_std,0,3,15841
87200,random,merge_std,0,4,13945
87200,random,merge_hybrid,5,0,12771
87200,random,merge_hybrid,5,1,12814
87200,random,merge_hybrid,5,2,13314
87200,random,merge_hybrid,5,3,13881
87200,random,merge_hybrid,5,4,13347
87200,random,merge_hybrid,10,0,14072
87200,random,merge_hybrid,10,1,12683
87200,random,merge_hybrid,10,2,12894
87200,random,merge_hybrid,10,3,13004
87200,random,merge_hybrid,10,4,12917
87200,random,merge_hybrid,15,0,13799
87200,random,merge_hybrid,15,1,13531
87200,random,merge_hybrid,15,2,14209
87200,random,merge_hybrid,15,3,12195
87200,random,merge_hybrid,15,4,13139
87200,random,merge_hybrid,20,0,12364
87200,random,merge_hybrid,20,1,12656
87200,random,merge_hybrid,20,2,13069
87200,random,merge_hybrid,20,3,12670
87200,random,merge_hybrid,20,4,13069
87200,random,merge_hybrid,30,0,12834
87200,random,merge_hybrid,30,1,12748
87200,random,merge_hybrid,30,2,12956
87200,random,merge_hybrid,30,3,12718
87200,random,merge_hybrid,30,4,12735
87200,random,merge_hybrid,50,0,12909
87200,random,merge_hybrid,50,1,12977
87200,random,merge_hybrid,50,2,14189
87200,random,merge_hybrid,50,3,12601
87200,random,merge_hybrid,50,4,13063
87200,reversed,merge_std,0,0,7687
87200,reversed,merge_std,0,1,7573
87200,reversed,merge_std,0,2,7778
87200,reversed,merge_std,0,3,7750
87200,reversed,merge_std,0,4,7910
87200,reversed,merge_hybrid,5,0,6819
87200,reversed,merge_hybrid,5,1,6730
87200,reversed,merge_hybrid,5,2,6746
87200,reversed,merge_hybrid,5,3,6722
87200,reversed,merge_hybrid,5,4,6682
87200,reversed,merge_hybrid,10,0,6610
87200,reversed,merge_hybrid,10,1,7135
87200,reversed,merge_hybrid,10,2,7261
87200,reversed,merge_hybrid,10,3,6547
87200,reversed,merge_hybrid,10,4,6538
87200,reversed,merge_hybrid,15,0,6293
87200,reversed,merge_hybrid,15,1,6340
87200,reversed,merge_hybrid,15,2,6313
87200,reversed,merge_hybrid,15,3,6351
87200,reversed,merge_hybrid,15,4,6387
87200,reversed,merge_hybrid,20,0,6296
87200,reversed,merge_hybrid,20,1,6181
87200,reversed,merge_hybrid,20,2,6235
87200,reversed,merge_hybrid,20,3,6217
87200,reversed,merge_hybrid,20,4,6217
87200,reversed,merge_hybrid,30,0,7986
87200,reversed,merge_hybrid,30,1,6390
87200,reversed,merge_hybrid,30,2,6388
87200,reversed,merge_hybrid,30,3,6483
87200,reversed,merge_hybrid,30,4,6675
87200,reversed,merge_hybrid,50,0,8364
87200,reversed,merge_hybrid,50,1,8432
87200,reversed,merge_hybrid,50,2,8118
87200,reversed,merge_hybrid,50,3,8080
87200,reversed,merge_hybrid,50,4,8811
87200,nearly_sorted,merge_std,0,0,9564
87200,nearly_sorted,merge_std,0,1,8261
87200,nearly_sorted,merge_std,0,2,8799
87200,nearly_sorted,merge_std,0,3,8707
87200,nearly_sorted,merge_std,0,4,9240
87200,nearly_sorted,merge_hybrid,5,0,7646
87200,nearly_sorted,merge_hybrid,5,1,7903
87200,nearly_sorted,merge_hybrid,5,2,7254
87200,nearly_sorted,merge_hybrid,5,3,7334
87200,nearly_sorted,merge_hybrid,5,4,7256
87200,nearly_sorted,merge_hybrid,10,0,7364
87200,nearly_sorted,merge_hybrid,10,1,6917
87200,nearly_sorted,merge_hybrid,10,2,7417
87200,nearly_sorted,merge_hybrid,10,3,6911
87200,nearly_sorted,merge_hybrid,10,4,8126
87200,nearly_sorted,merge_hybrid,15,0,6247
87200,nearly_sorted,merge_hybrid,15,1,8094
87200,nearly_sorted,merge_hybrid,15,2,6551
87200,nearly_sorted,merge_hybrid,15,3,6484
87200,nearly_sorted,merge_hybrid,15,4,6532
87200,nearly_sorted,merge_hybrid,20,0,8543
87200,nearly_sorted,merge_hybrid,20,1,6326
87200,nearly_sorted,merge_hybrid,20,2,6404
87200,nearly_sorted,merge_hybrid,20,3,6459
87200,nearly_sorted,merge_hybrid,20,4,6451
87200,nearly_sorted,merge_hybrid,30,0,5920
87200,nearly_sorted,merge_hybrid,30,1,5922
87200,nearly_sorted,merge_hybrid,30,2,7290
87200,nearly_sorted,merge_hybrid,30,3,5973
87200,nearly_sorted,merge_hybrid,30,4,5965
87200,nearly_sorted,merge_hybrid,50,0,5643
87200,nearly_sorted,merge_hybrid,50,1,5676
87200,nearly_sorted,merge_hybrid,50,2,5756
87200,nearly_sorted,merge_hybrid,50,3,5706
87200,nearly_sorted,merge_hybrid,50,4,7242
87300,random,merge_std,0,0,14635
87300,random,merge_std,0,1,14845
87300,random,merge_std,0,2,16663
87300,random,merge_std,0,3,14759
87300,random,merge_std,0,4,14597
87300,random,merge_hybrid,5,0,13376
87300,random,merge_hybrid,5,1,14764
87300,random,merge_hybrid,5,2,12944
87300,random,merge_hybrid,5,3,13065
87300,random,merge_hybrid,5,4,13715
87300,random,merge_hybrid,10,0,12978
87300,random,merge_hybrid,10,1,12999
87300,random,merge_hybrid,10,2,12991
87300,random,merge_hybrid,10,3,12889
87300,random,merge_hybrid,10,4,13198
87300,random,merge_hybrid,15,0,12358
87300,random,merge_hybrid,15,1,12353
87300,random,merge_hybrid,15,2,12438
87300,random,merge_hybrid,15,3,14666
87300,random,merge_hybrid,15,4,12282
87300,random,merge_hybrid,20,0,12324
87300,random,merge_hybrid,20,1,12636
87300,random,merge_hybrid,20,2,12706
87300,random,merge_hybrid,20,3,12983
87300,random,merge_hybrid,20,4,12662
87300,random,merge_hybrid,30,0,12273
87300,random,merge_hybrid,30,1,13131
87300,random,merge_hybrid,30,2,12245
87300,random,merge_hybrid,30,3,12004
87300,random,merge_hybrid,30,4,13650
87300,random,merge_hybrid,50,0,12690
87300,random,merge_hybrid,50,1,12802
87300,random,merge_hybrid,50,2,14045
87300,random,merge_hybrid,50,3,14411
87300,random,merge_hybrid,50,4,13062
87300,reversed,merge_std,0,0,8050
87300,reversed,merge_std,0,1,8005
87300,reversed,merge_std,0,2,7678
87300,reversed,merge_std,0,3,7708
87300,reversed,merge_std,0,4,8042
87300,reversed,merge_hybrid,5,0,6537
87300,reversed,merge_hybrid,5,1,7381
87300,reversed,merge_hybrid,5,2,6529
87300,reversed,merge_hybrid,5,3,6723
87300,reversed,merge_hybrid,5,4,6616
87300,reversed,merge_hybrid,10,0,6320
87300,reversed,merge_hybrid,10,1,6280
87300,reversed,merge_hybrid,10,2,6248
87300,reversed,merge_hybrid,10,3,6348
87300,reversed,merge_hybrid,10,4,6578
87300,reversed,merge_hybrid,15,0,5991
87300,reversed,merge_hybrid,15,1,6000
87300,reversed,merge_hybrid,15,2,6024
87300,reversed,merge_hybrid,15,3,5983
87300,reversed,merge_hybrid,15,4,6012
87300,reversed,merge_hybrid,20,0,7824
87300,reversed,merge_hybrid,20,1,6311
87300,reversed,merge_hybrid,20,2,6147
87300,reversed,merge_hybrid,20,3,6173
87300,reversed,merge_hybrid,20,4,6231
87300,reversed,merge_hybrid,30,0,6647
87300,reversed,merge_hybrid,30,1,6605
87300,reversed,merge_hybrid,30,2,6603
87300,reversed,merge_hybrid,30,3,6952
87300,reversed,merge_hybrid,30,4,6900
87300,reversed,merge_hybrid,50,0,8466
87300,reversed,merge_hybrid,50,1,8437
87300,reversed,merge_hybrid,50,2,8569
87300,reversed,merge_hybrid,50,3,8637
87300,reversed,merge_hybrid,50,4,8623
87300,nearly_sorted,merge_std,0,0,8930
87300,nearly_sorted,merge_std,0,1,8448
87300,nearly_sorted,merge_std,0,2,8511
87300,nearly_sorted,merge_std,0,3,8578
87300,nearly_sorted,merge_std,0,4,8672
87300,nearly_sorted,merge_hybrid,5,0,8062
87300,nearly_sorted,merge_hybrid,5,1,7490
87300,nearly_sorted,merge_hybrid,5,2,7381
87300,nearly_sorted,merge_hybrid,5,3,7074
87300,nearly_sorted,merge_hybrid,5,4,7447
87300,nearly_sorted,merge_hybrid,10,0,6983
87300,nearly_sorted,merge_hybrid,10,1,7023
87300,nearly_sorted,merge_hybrid,10,2,6965
87300,nearly_sorted,merge_hybrid,10,3,6994
87300,nearly_sorted,merge_hybrid,10,4,7029
87300,nearly_sorted,merge_hybrid,15,0,6487
87300,nearly_sorted,merge_hybrid,15,1,6519
87300,nearly_sorted,merge_hybrid,15,2,6659
87300,nearly_sorted,merge_hybrid,15,3,7073
87300,nearly_sorted,merge_hybrid,15,4,6455
87300,nearly_sorted,merge_hybrid,20,0,6931
87300,nearly_sorted,merge_hybrid,20,1,7362
87300,nearly_sorted,merge_hybrid,20,2,7339
87300,nearly_sorted,merge_hybrid,20,3,6623
87300,nearly_sorted,merge_hybrid,20,4,6535
87300,nearly_sorted,merge_hybrid,30,0,5992
87300,nearly_sorted,merge_hybrid,30,1,6028
87300,nearly_sorted,merge_hybrid,30,2,5951
87300,nearly_sorted,merge_hybrid,30,3,5999
87300,nearly_sorted,merge_hybrid,30,4,6904
87300,nearly_sorted,merge_hybrid,50,0,5545
87300,nearly_sorted,merge_hybrid,50,1,5439
87300,nearly_sorted,merge_hybrid,50,2,5453
87300,nearly_sorted,merge_hybrid,50,3,5469
87300,nearly_sorted,merge_hybrid,50,4,5517
87400,random,merge_std,0,0,14633
87400,random,merge_std,0,1,14698
87400,random,merge_std,0,2,15067
87400,random,merge_std,0,3,14815
87400,random,merge_std,0,4,14750
87400,random,merge_hybrid,5,0,13513
87400,random,merge_hybrid,5,1,13478
87400,random,merge_hybrid,5,2,15049
87400,random,merge_hybrid,5,3,13232
87400,random,merge_hybrid,5,4,13047
87400,random,merge_hybrid,10,0,13460
87400,random,merge_hybrid,10,1,12754
87400,random,merge_hybrid,10,2,13040
87400,random,merge_hybrid,10,3,13040
87400,random,merge_hybrid,10,4,13016
87400,random,merge_hybrid,15,0,12742
87400,random,merge_hybrid,15,1,12725
87400,random,merge_hybrid,15,2,14482
87400,random,merge_hybrid,15,3,13390
